,alpha,beta,l1,l2,cum_gain
471,1.0,0.1,0.05,1.0,-0.6189916411265938
472,1.0,0.1,0.05,1.5,-0.6674496817105164
473,1.0,0.1,0.05,2.0,-0.6446084578873599
474,1.0,0.1,0.1,0.05,0.14119454364221604
475,1.0,0.1,0.1,0.1,-0.0039003094382425085
476,1.0,0.1,0.1,0.5,-0.37989999942534153
477,1.0,0.1,0.1,1.0,-0.564868098705402
478,1.0,0.1,0.1,1.5,-0.6330143638818789
479,1.0,0.1,0.1,2.0,-0.6105859534296508
480,1.0,0.1,0.5,0.05,-0.3651932682137278
481,1.0,0.1,0.5,0.1,-0.32110808447342526
482,1.0,0.1,0.5,0.5,-0.5505771098332205
483,1.0,0.1,0.5,1.0,-0.5599908268070475
484,1.0,0.1,0.5,1.5,-0.6308393434684634
485,1.0,0.1,0.5,2.0,-0.6453217938272445
486,1.0,0.1,1.0,0.05,-0.5577831674355488
487,1.0,0.1,1.0,0.1,-0.5848804113536975
488,1.0,0.1,1.0,0.5,-0.6800928545613668
489,1.0,0.1,1.0,1.0,-0.5999977188181009
490,1.0,0.1,1.0,1.5,-0.6748604239930839
491,1.0,0.1,1.0,2.0,-0.684151469103862
492,1.0,0.1,1.5,0.05,-0.5844186786523888
493,1.0,0.1,1.5,0.1,-0.5806133636711459
494,1.0,0.1,1.5,0.5,-0.5918909738681197
495,1.0,0.1,1.5,1.0,-0.6689738679871272
496,1.0,0.1,1.5,1.5,-0.6803269133640995
497,1.0,0.1,1.5,2.0,-0.6496182246136128
498,1.0,0.1,2.0,0.05,-0.668756878978013
