,alpha,beta,l1,l2,cum_gain
1034,2.0,1.5,1.5,0.5,0.982825117020414
1035,2.0,1.5,1.5,1.0,1.3721627436222452
1036,2.0,1.5,1.5,1.5,1.4759723694641167
1037,2.0,1.5,1.5,2.0,1.4607455344375726
1038,2.0,1.5,2.0,0.05,0.8303425316933849
1039,2.0,1.5,2.0,0.1,0.8393434837631283
1040,2.0,1.5,2.0,0.5,0.8671534864236672
1041,2.0,1.5,2.0,1.0,1.4045379137704983
1042,2.0,1.5,2.0,1.5,1.4804770995078584
1043,2.0,1.5,2.0,2.0,1.4259617214868023
1044,2.0,2.0,0.05,0.05,1.1052314862322716
1045,2.0,2.0,0.05,0.1,1.0409511251579213
1046,2.0,2.0,0.05,0.5,1.1060832527404905
1047,2.0,2.0,0.05,1.0,1.4115251940274698
1048,2.0,2.0,0.05,1.5,1.4955614207998116
1049,2.0,2.0,0.05,2.0,1.5395042088858013
1050,2.0,2.0,0.1,0.05,1.1052314862322716
1051,2.0,2.0,0.1,0.1,1.0117822577631934
1052,2.0,2.0,0.1,0.5,1.1442611032906482
1053,2.0,2.0,0.1,1.0,1.4115251940274698
1054,2.0,2.0,0.1,1.5,1.4955614207998116
1055,2.0,2.0,0.1,2.0,1.5395042088858013
1056,2.0,2.0,0.5,0.05,1.1578461440033285
1057,2.0,2.0,0.5,0.1,1.0636240783056266
1058,2.0,2.0,0.5,0.5,1.146927039655745
1059,2.0,2.0,0.5,1.0,1.603059529582111
1060,2.0,2.0,0.5,1.5,1.4859292682339156
1061,2.0,2.0,0.5,2.0,1.4709823561318789
1062,2.0,2.0,1.0,0.05,0.7956832176466097
1063,2.0,2.0,1.0,0.1,0.7950444518177495
1064,2.0,2.0,1.0,0.5,1.2553766360065155
1065,2.0,2.0,1.0,1.0,1.4758696271819542
1066,2.0,2.0,1.0,1.5,1.480991425076107
1067,2.0,2.0,1.0,2.0,1.4104009053630404
1068,2.0,2.0,1.5,0.05,0.7568278478186412
1069,2.0,2.0,1.5,0.1,0.8100446577066219
1070,2.0,2.0,1.5,0.5,1.343727379990476
1071,2.0,2.0,1.5,1.0,1.4875006111984004
1072,2.0,2.0,1.5,1.5,1.4964231356995221
1073,2.0,2.0,1.5,2.0,1.4762297143497094
1074,2.0,2.0,2.0,0.05,0.7563268688753333
1075,2.0,2.0,2.0,0.1,0.8424046887391321
1076,2.0,2.0,2.0,0.5,1.2466333922831694
1077,2.0,2.0,2.0,1.0,1.467560160891352
1078,2.0,2.0,2.0,1.5,1.492215501269827
1079,2.0,2.0,2.0,2.0,1.3875309438249444
