,alpha,beta,l1,l2,cum_gain
514,1.0,0.5,0.1,1.5,-0.740681683182145
515,1.0,0.5,0.1,2.0,-0.7059958682024751
516,1.0,0.5,0.5,0.05,1.1562925530030639
517,1.0,0.5,0.5,0.1,1.1625407576375149
518,1.0,0.5,0.5,0.5,0.14354067078380853
519,1.0,0.5,0.5,1.0,-0.7462646285321002
520,1.0,0.5,0.5,1.5,-0.6685717130739545
521,1.0,0.5,0.5,2.0,-0.6495070613108512
522,1.0,0.5,1.0,0.05,0.9450044939878598
523,1.0,0.5,1.0,0.1,0.7048927470900539
524,1.0,0.5,1.0,0.5,0.8863145622885376
525,1.0,0.5,1.0,1.0,-0.41007905156248176
526,1.0,0.5,1.0,1.5,-0.6673655312129697
527,1.0,0.5,1.0,2.0,-0.6647292025832627
528,1.0,0.5,1.5,0.05,1.268189942688522
529,1.0,0.5,1.5,0.1,1.1308702631756986
530,1.0,0.5,1.5,0.5,1.786644904920861
531,1.0,0.5,1.5,1.0,0.0363594427133797
532,1.0,0.5,1.5,1.5,-0.657017881496317
533,1.0,0.5,1.5,2.0,-0.6641755895921271
534,1.0,0.5,2.0,0.05,1.2527267194745149
535,1.0,0.5,2.0,0.1,1.1815568123188473
536,1.0,0.5,2.0,0.5,1.6593920919626146
537,1.0,0.5,2.0,1.0,0.0042599843456812714
538,1.0,0.5,2.0,1.5,-0.7204112844446885
539,1.0,0.5,2.0,2.0,-0.724404199107616
540,1.0,1.0,0.05,0.05,-0.7474684452301099
541,1.0,1.0,0.05,0.1,-0.7444587289320508
542,1.0,1.0,0.05,0.5,-0.7401490403671015
543,1.0,1.0,0.05,1.0,-0.7554023761993939
544,1.0,1.0,0.05,1.5,-0.7095018881843008
545,1.0,1.0,0.05,2.0,-0.6731814291276055
546,1.0,1.0,0.1,0.05,-0.7405152970285536
547,1.0,1.0,0.1,0.1,-0.7322702620377538
548,1.0,1.0,0.1,0.5,-0.724510351210776
549,1.0,1.0,0.1,1.0,-0.740681683182145
550,1.0,1.0,0.1,1.5,-0.7059958682024751
551,1.0,1.0,0.1,2.0,-0.7032507500117325
552,1.0,1.0,0.5,0.05,-0.3160740833407344
553,1.0,1.0,0.5,0.1,-0.44336436575204813
554,1.0,1.0,0.5,0.5,-0.7462646285321002
555,1.0,1.0,0.5,1.0,-0.6685717130739545
556,1.0,1.0,0.5,1.5,-0.6495070613108512
557,1.0,1.0,0.5,2.0,-0.6528488090738404
558,1.0,1.0,1.0,0.05,0.8970717101427623
559,1.0,1.0,1.0,0.1,0.8873364660446882
560,1.0,1.0,1.0,0.5,-0.41007905156248176
561,1.0,1.0,1.0,1.0,-0.6673655312129697
562,1.0,1.0,1.0,1.5,-0.6647292025832627
563,1.0,1.0,1.0,2.0,-0.6651281633697499
564,1.0,1.0,1.5,0.05,1.3439189356791466
565,1.0,1.0,1.5,0.1,1.3316582399905585
566,1.0,1.0,1.5,0.5,0.0363594427133797
567,1.0,1.0,1.5,1.0,-0.657017881496317
568,1.0,1.0,1.5,1.5,-0.6641755895921271
569,1.0,1.0,1.5,2.0,-0.6771621634143424
570,1.0,1.0,2.0,0.05,1.8757470927792135
571,1.0,1.0,2.0,0.1,1.608349124696114
572,1.0,1.0,2.0,0.5,0.0042599843456812714
573,1.0,1.0,2.0,1.0,-0.7204112844446885
574,1.0,1.0,2.0,1.5,-0.724404199107616
575,1.0,1.0,2.0,2.0,-0.502235617430431
576,1.0,1.5,0.05,0.05,-0.7355663422626414
577,1.0,1.5,0.05,0.1,-0.7344092153601093
578,1.0,1.5,0.05,0.5,-0.7554023761993939
579,1.0,1.5,0.05,1.0,-0.7095018881843008
580,1.0,1.5,0.05,1.5,-0.6731814291276055
581,1.0,1.5,0.05,2.0,-0.44374905895013467
582,1.0,1.5,0.1,0.05,-0.7151577883070918
583,1.0,1.5,0.1,0.1,-0.7185701632321791
584,1.0,1.5,0.1,0.5,-0.740681683182145
585,1.0,1.5,0.1,1.0,-0.7059958682024751
586,1.0,1.5,0.1,1.5,-0.7032507500117325
587,1.0,1.5,0.1,2.0,-0.42294537022594425
588,1.0,1.5,0.5,0.05,-0.7148336666196566
589,1.0,1.5,0.5,0.1,-0.7112739917336978
590,1.0,1.5,0.5,0.5,-0.6685717130739545
591,1.0,1.5,0.5,1.0,-0.6495070613108512
592,1.0,1.5,0.5,1.5,-0.6528488090738404
593,1.0,1.5,0.5,2.0,-0.6705843251785434
594,1.0,1.5,1.0,0.05,-0.5728980698633218
595,1.0,1.5,1.0,0.1,-0.7216736540974661
596,1.0,1.5,1.0,0.5,-0.6673655312129697
597,1.0,1.5,1.0,1.0,-0.6647292025832627
598,1.0,1.5,1.0,1.5,-0.6651281633697499
599,1.0,1.5,1.0,2.0,-0.187632074611699
600,1.0,1.5,1.5,0.05,-0.29231774127819704
601,1.0,1.5,1.5,0.1,-0.33760034752775464
602,1.0,1.5,1.5,0.5,-0.657017881496317
603,1.0,1.5,1.5,1.0,-0.6641755895921271
604,1.0,1.5,1.5,1.5,-0.6771621634143424
605,1.0,1.5,1.5,2.0,-0.6523548473007739
606,1.0,1.5,2.0,0.05,-0.05801662642467878
607,1.0,1.5,2.0,0.1,-0.08972052440106772
608,1.0,1.5,2.0,0.5,-0.7204112844446885
609,1.0,1.5,2.0,1.0,-0.724404199107616
610,1.0,1.5,2.0,1.5,-0.502235617430431
611,1.0,1.5,2.0,2.0,0.020053049033563454
612,1.0,2.0,0.05,0.05,-0.7554023761993939
613,1.0,2.0,0.05,0.1,-0.7095220721095484
614,1.0,2.0,0.05,0.5,-0.7095018881843008
615,1.0,2.0,0.05,1.0,-0.6731814291276055
616,1.0,2.0,0.05,1.5,-0.44374905895013467
617,1.0,2.0,0.05,2.0,-0.18803711944058452
618,1.0,2.0,0.1,0.05,-0.6920401508287094
619,1.0,2.0,0.1,0.1,-0.6920401508287094
620,1.0,2.0,0.1,0.5,-0.7059958682024751
621,1.0,2.0,0.1,1.0,-0.7032507500117325
622,1.0,2.0,0.1,1.5,-0.42294537022594425
623,1.0,2.0,0.1,2.0,-0.1032577229557519
624,1.0,2.0,0.5,0.05,-0.6520229561211803
625,1.0,2.0,0.5,0.1,-0.6520229561211803
626,1.0,2.0,0.5,0.5,-0.6495070613108512
627,1.0,2.0,0.5,1.0,-0.6528488090738404
628,1.0,2.0,0.5,1.5,-0.6705843251785434
629,1.0,2.0,0.5,2.0,-0.18232891562734496
630,1.0,2.0,1.0,0.05,-0.6673655312129697
631,1.0,2.0,1.0,0.1,-0.6673655312129697
632,1.0,2.0,1.0,0.5,-0.6647292025832627
633,1.0,2.0,1.0,1.0,-0.6651281633697499
634,1.0,2.0,1.0,1.5,-0.187632074611699
635,1.0,2.0,1.0,2.0,0.09514482377102171
636,1.0,2.0,1.5,0.05,-0.657017881496317
637,1.0,2.0,1.5,0.1,-0.657017881496317
638,1.0,2.0,1.5,0.5,-0.6641755895921271
639,1.0,2.0,1.5,1.0,-0.6771621634143424
640,1.0,2.0,1.5,1.5,-0.6523548473007739
641,1.0,2.0,1.5,2.0,0.03355538026038368
642,1.0,2.0,2.0,0.05,-0.7200573809217741
643,1.0,2.0,2.0,0.1,-0.7200573809217741
644,1.0,2.0,2.0,0.5,-0.724404199107616
645,1.0,2.0,2.0,1.0,-0.502235617430431
646,1.0,2.0,2.0,1.5,0.020053049033563454
647,1.0,2.0,2.0,2.0,0.07157285329944497
648,1.5,0.05,0.05,0.05,0.813583419015709
649,1.5,0.05,0.05,0.1,1.5900339109151953
650,1.5,0.05,0.05,0.5,-0.5547698352616797
651,1.5,0.05,0.05,1.0,-0.622415767224417
652,1.5,0.05,0.05,1.5,-0.316074009895976
653,1.5,0.05,0.05,2.0,-0.4305128379569705
654,1.5,0.05,0.1,0.05,1.7457632425003888
655,1.5,0.05,0.1,0.1,1.2596652802806556
656,1.5,0.05,0.1,0.5,-0.707818219247241
657,1.5,0.05,0.1,1.0,-0.6359392782651544
658,1.5,0.05,0.1,1.5,-0.26377895246410865
659,1.5,0.05,0.1,2.0,-0.3626885086136823
660,1.5,0.05,0.5,0.05,1.4173890751880578
661,1.5,0.05,0.5,0.1,-0.4042214839603154
662,1.5,0.05,0.5,0.5,-0.48977677915929135
663,1.5,0.05,0.5,1.0,-0.7285926583496096
664,1.5,0.05,0.5,1.5,-0.6931618309978811
665,1.5,0.05,0.5,2.0,-0.21791933194466104
666,1.5,0.05,1.0,0.05,1.1166002472374728
667,1.5,0.05,1.0,0.1,0.8513797102313485
668,1.5,0.05,1.0,0.5,1.077339594507273
669,1.5,0.05,1.0,1.0,-0.6493008117361331
670,1.5,0.05,1.0,1.5,-0.690167366811687
671,1.5,0.05,1.0,2.0,-0.14045687704021395
672,1.5,0.05,1.5,0.05,0.8470646389914969
673,1.5,0.05,1.5,0.1,0.9774615423401195
674,1.5,0.05,1.5,0.5,1.3674651885504046
675,1.5,0.05,1.5,1.0,-0.11056572228464076
676,1.5,0.05,1.5,1.5,-0.7411642957147346
677,1.5,0.05,1.5,2.0,-0.28063439677499386
678,1.5,0.05,2.0,0.05,0.8949215910941529
679,1.5,0.05,2.0,0.1,1.0827127425844316
680,1.5,0.05,2.0,0.5,0.49636351699055087
681,1.5,0.05,2.0,1.0,-0.2183308942404062
682,1.5,0.05,2.0,1.5,-0.4981496890492312
683,1.5,0.05,2.0,2.0,-0.11955832770121586
684,1.5,0.1,0.05,0.05,1.1827749593732269
685,1.5,0.1,0.05,0.1,1.7569174657335567
686,1.5,0.1,0.05,0.5,-0.7721085300933129
687,1.5,0.1,0.05,1.0,-0.5746104892868922
688,1.5,0.1,0.05,1.5,-0.2699716016391739
689,1.5,0.1,0.05,2.0,-0.4469923390582132
690,1.5,0.1,0.1,0.05,1.4518844233094403
691,1.5,0.1,0.1,0.1,1.9870308687968021
692,1.5,0.1,0.1,0.5,-0.7385749422475517
693,1.5,0.1,0.1,1.0,-0.7147081261961306
694,1.5,0.1,0.1,1.5,-0.2769099071713648
695,1.5,0.1,0.1,2.0,-0.3728751133533486
696,1.5,0.1,0.5,0.05,0.38749906257421246
697,1.5,0.1,0.5,0.1,-0.736859021318099
698,1.5,0.1,0.5,0.5,-0.6947513944989095
699,1.5,0.1,0.5,1.0,-0.7314696303421111
700,1.5,0.1,0.5,1.5,-0.7454585064399568
701,1.5,0.1,0.5,2.0,-0.21791933194466104
702,1.5,0.1,1.0,0.05,0.8333653884387157
703,1.5,0.1,1.0,0.1,0.8757549882823739
704,1.5,0.1,1.0,0.5,1.1500835806745169
705,1.5,0.1,1.0,1.0,-0.7151460640603274
706,1.5,0.1,1.0,1.5,-0.7303623338434391
707,1.5,0.1,1.0,2.0,-0.20301920873231138
708,1.5,0.1,1.5,0.05,0.9293954120254652
709,1.5,0.1,1.5,0.1,1.1206029996149394
710,1.5,0.1,1.5,0.5,1.4016969212068502
711,1.5,0.1,1.5,1.0,-0.3313868741047259
712,1.5,0.1,1.5,1.5,-0.6930722530225212
713,1.5,0.1,1.5,2.0,-0.25662179351296266
714,1.5,0.1,2.0,0.05,1.051736626304136
715,1.5,0.1,2.0,0.1,1.0392172751103201
716,1.5,0.1,2.0,0.5,0.648521299316904
717,1.5,0.1,2.0,1.0,-0.15454745096442238
718,1.5,0.1,2.0,1.5,-0.3932420203787826
719,1.5,0.1,2.0,2.0,-0.12704742024761065
720,1.5,0.5,0.05,0.05,-0.5773849160281763
721,1.5,0.5,0.05,0.1,-0.4645848600730746
722,1.5,0.5,0.05,0.5,-0.7157556847933135
723,1.5,0.5,0.05,1.0,-0.4641447580189263
724,1.5,0.5,0.05,1.5,-0.38982093741441776
725,1.5,0.5,0.05,2.0,-0.43436041110907064
726,1.5,0.5,0.1,0.05,-0.6636391979846772
727,1.5,0.5,0.1,0.1,-0.6570484304264383
728,1.5,0.5,0.1,0.5,-0.7066889120329922
729,1.5,0.5,0.1,1.0,-0.4528429910619411
730,1.5,0.5,0.1,1.5,-0.3533150598009088
731,1.5,0.5,0.1,2.0,-0.41133542182809196
732,1.5,0.5,0.5,0.05,-0.39113902985763954
733,1.5,0.5,0.5,0.1,-0.3539249148934654
734,1.5,0.5,0.5,0.5,-0.7979627607507225
735,1.5,0.5,0.5,1.0,-0.7648520323996222
736,1.5,0.5,0.5,1.5,-0.3567783105498239
737,1.5,0.5,0.5,2.0,-0.11400392342603043
738,1.5,0.5,1.0,0.05,0.7506196829392128
739,1.5,0.5,1.0,0.1,0.9278388082030058
740,1.5,0.5,1.0,0.5,0.19257602405617016
741,1.5,0.5,1.0,1.0,-0.6914251877183849
742,1.5,0.5,1.0,1.5,-0.6261295917396759
743,1.5,0.5,1.0,2.0,0.10466169341172181
744,1.5,0.5,1.5,0.05,1.2804406360757168
745,1.5,0.5,1.5,0.1,1.2072188849187342
746,1.5,0.5,1.5,0.5,0.9717226385098426
747,1.5,0.5,1.5,1.0,-0.6955559403586155
748,1.5,0.5,1.5,1.5,-0.6497651074862998
749,1.5,0.5,1.5,2.0,-0.005767119005591324
750,1.5,0.5,2.0,0.05,0.14790869418132904
751,1.5,0.5,2.0,0.1,0.2057439325995032
752,1.5,0.5,2.0,0.5,0.8883119248971687
753,1.5,0.5,2.0,1.0,-0.7735099113229033
754,1.5,0.5,2.0,1.5,-0.09988476909461867
755,1.5,0.5,2.0,2.0,0.1040942742535965
756,1.5,1.0,0.05,0.05,-0.7337984755171805
757,1.5,1.0,0.05,0.1,-0.7308252042586177
758,1.5,1.0,0.05,0.5,-0.4927497001902782
759,1.5,1.0,0.05,1.0,-0.3355679949517237
760,1.5,1.0,0.05,1.5,-0.40637221957767133
761,1.5,1.0,0.05,2.0,-0.2790702818485636
762,1.5,1.0,0.1,0.05,-0.7695351988727911
763,1.5,1.0,0.1,0.1,-0.7461674338439436
764,1.5,1.0,0.1,0.5,-0.6201463516276137
765,1.5,1.0,0.1,1.0,-0.22904929379650604
766,1.5,1.0,0.1,1.5,-0.33878380727430896
767,1.5,1.0,0.1,2.0,-0.3056579826663378
768,1.5,1.0,0.5,0.05,-0.6872799800224497
769,1.5,1.0,0.5,0.1,-0.7146144294948921
770,1.5,1.0,0.5,0.5,-0.751490134343885
771,1.5,1.0,0.5,1.0,-0.7220632382572967
772,1.5,1.0,0.5,1.5,-0.17814871358586062
773,1.5,1.0,0.5,2.0,-0.503753719486017
774,1.5,1.0,1.0,0.05,0.8538026914443735
775,1.5,1.0,1.0,0.1,0.6087023565579355
776,1.5,1.0,1.0,0.5,-0.7043051741819323
777,1.5,1.0,1.0,1.0,-0.6745688127395729
778,1.5,1.0,1.0,1.5,-0.11615191601166906
779,1.5,1.0,1.0,2.0,0.09104235538992382
780,1.5,1.0,1.5,0.05,1.2821881833762694
781,1.5,1.0,1.5,0.1,1.006373211859865
782,1.5,1.0,1.5,0.5,-0.6084916415967035
783,1.5,1.0,1.5,1.0,-0.6891451828790842
784,1.5,1.0,1.5,1.5,-0.13685531055396596
785,1.5,1.0,1.5,2.0,-0.17326499344285362
786,1.5,1.0,2.0,0.05,0.8967529310292155
787,1.5,1.0,2.0,0.1,0.9355362477267694
788,1.5,1.0,2.0,0.5,-0.5375642171989593
789,1.5,1.0,2.0,1.0,-0.3057172440096893
790,1.5,1.0,2.0,1.5,-0.040565688839894004
791,1.5,1.0,2.0,2.0,0.33625694186906624
792,1.5,1.5,0.05,0.05,-0.6237475546106348
793,1.5,1.5,0.05,0.1,-0.5688155446182567
794,1.5,1.5,0.05,0.5,-0.2626366407200059
795,1.5,1.5,0.05,1.0,-0.4268035885002452
796,1.5,1.5,0.05,1.5,-0.45675200496472557
797,1.5,1.5,0.05,2.0,0.04960449804880364
798,1.5,1.5,0.1,0.05,-0.667040987584474
799,1.5,1.5,0.1,0.1,-0.7237399629982892
800,1.5,1.5,0.1,0.5,-0.2710727324939138
801,1.5,1.5,0.1,1.0,-0.30625721759188734
802,1.5,1.5,0.1,1.5,-0.49642369794522967
803,1.5,1.5,0.1,2.0,0.1268390040717476
804,1.5,1.5,0.5,0.05,-0.7238061533781627
805,1.5,1.5,0.5,0.1,-0.7324214378825695
806,1.5,1.5,0.5,0.5,-0.7516464652928222
807,1.5,1.5,0.5,1.0,-0.2759193757619316
808,1.5,1.5,0.5,1.5,-0.29482825824204545
809,1.5,1.5,0.5,2.0,-0.18747579167567185
810,1.5,1.5,1.0,0.05,-0.6495285524570499
811,1.5,1.5,1.0,0.1,-0.7148193303670122
812,1.5,1.5,1.0,0.5,-0.690167366811687
813,1.5,1.5,1.0,1.0,-0.2549834765838879
814,1.5,1.5,1.0,1.5,0.06072514470780648
815,1.5,1.5,1.0,2.0,-0.2191239357812008
816,1.5,1.5,1.5,0.05,-0.2838840774195825
817,1.5,1.5,1.5,0.1,-0.46511863188023783
818,1.5,1.5,1.5,0.5,-0.6953930573401513
819,1.5,1.5,1.5,1.0,-0.3906872822787085
820,1.5,1.5,1.5,1.5,-0.30849020049185116
821,1.5,1.5,1.5,2.0,-0.2345030214365578
822,1.5,1.5,2.0,0.05,-0.1543300734306998
823,1.5,1.5,2.0,0.1,-0.1483704540950828
824,1.5,1.5,2.0,0.5,-0.49882950529572273
825,1.5,1.5,2.0,1.0,-0.12161607803893032
826,1.5,1.5,2.0,1.5,0.28615250688569444
827,1.5,1.5,2.0,2.0,0.41204943008116346
828,1.5,2.0,0.05,0.05,-0.45547988716471244
829,1.5,2.0,0.05,0.1,-0.42630755372239254
830,1.5,2.0,0.05,0.5,-0.38982093741441776
831,1.5,2.0,0.05,1.0,-0.43436041110907064
832,1.5,2.0,0.05,1.5,-0.34762789766663926
833,1.5,2.0,0.05,2.0,0.16122560051296597
834,1.5,2.0,0.1,0.05,-0.4204062362744643
835,1.5,2.0,0.1,0.1,-0.432567623071397
836,1.5,2.0,0.1,0.5,-0.3533150598009088
837,1.5,2.0,0.1,1.0,-0.41133542182809196
838,1.5,2.0,0.1,1.5,-0.26233993645427356
839,1.5,2.0,0.1,2.0,0.269364528559533
840,1.5,2.0,0.5,0.05,-0.7702654885663431
841,1.5,2.0,0.5,0.1,-0.7431866479740318
842,1.5,2.0,0.5,0.5,-0.3567783105498239
843,1.5,2.0,0.5,1.0,-0.11400392342603043
844,1.5,2.0,0.5,1.5,-0.38167604598803323
845,1.5,2.0,0.5,2.0,0.2740195027377915
846,1.5,2.0,1.0,0.05,-0.6914251877183849
847,1.5,2.0,1.0,0.1,-0.6931347196160911
848,1.5,2.0,1.0,0.5,-0.6261295917396759
849,1.5,2.0,1.0,1.0,0.10466169341172181
850,1.5,2.0,1.0,1.5,0.17237914963135662
851,1.5,2.0,1.0,2.0,-0.13657086596137064
852,1.5,2.0,1.5,0.05,-0.6955559403586155
853,1.5,2.0,1.5,0.1,-0.717482779378344
854,1.5,2.0,1.5,0.5,-0.6497651074862998
855,1.5,2.0,1.5,1.0,-0.005767119005591324
856,1.5,2.0,1.5,1.5,-0.23167354393475675
857,1.5,2.0,1.5,2.0,0.06796143474370428
858,1.5,2.0,2.0,0.05,-0.7705563420738848
859,1.5,2.0,2.0,0.1,-0.6233315624428112
860,1.5,2.0,2.0,0.5,-0.09988476909461867
861,1.5,2.0,2.0,1.0,0.1040942742535965
862,1.5,2.0,2.0,1.5,0.346941445313166
863,1.5,2.0,2.0,2.0,-0.05300210545351995
864,2.0,0.05,0.05,0.05,0.6878501059090932
865,2.0,0.05,0.05,0.1,1.2355482807371625
866,2.0,0.05,0.05,0.5,-0.347486549780928
867,2.0,0.05,0.05,1.0,-0.07960753333021298
868,2.0,0.05,0.05,1.5,0.10889414277552299
869,2.0,0.05,0.05,2.0,0.19264684674554655
870,2.0,0.05,0.1,0.05,0.8720802291297881
871,2.0,0.05,0.1,0.1,1.9832104701193696
872,2.0,0.05,0.1,0.5,-0.07360227472575187
873,2.0,0.05,0.1,1.0,-0.005325702932807341
874,2.0,0.05,0.1,1.5,0.26476721879017245
875,2.0,0.05,0.1,2.0,0.41098231048855033
876,2.0,0.05,0.5,0.05,1.1592435927955298
877,2.0,0.05,0.5,0.1,-0.7148784521897352
878,2.0,0.05,0.5,0.5,-0.3142684380909263
879,2.0,0.05,0.5,1.0,-0.2854441873224404
880,2.0,0.05,0.5,1.5,0.004594291627563024
881,2.0,0.05,0.5,2.0,-0.136591132639549
882,2.0,0.05,1.0,0.05,0.9521528720233309
883,2.0,0.05,1.0,0.1,0.8483873983143633
884,2.0,0.05,1.0,0.5,0.8014038286959208
885,2.0,0.05,1.0,1.0,-0.7454030471844536
886,2.0,0.05,1.0,1.5,0.10561172832645133
887,2.0,0.05,1.0,2.0,-0.1634679449896262
888,2.0,0.05,1.5,0.05,0.8322858084655346
889,2.0,0.05,1.5,0.1,1.049566312822146
890,2.0,0.05,1.5,0.5,1.323759254778836
891,2.0,0.05,1.5,1.0,-0.6820993112992979
892,2.0,0.05,1.5,1.5,-0.30870947073029154
893,2.0,0.05,1.5,2.0,-0.0521556922113753
894,2.0,0.05,2.0,0.05,0.47547260355486143
895,2.0,0.05,2.0,0.1,0.596671347906429
896,2.0,0.05,2.0,0.5,1.1213775826914674
897,2.0,0.05,2.0,1.0,-0.2606425741210732
898,2.0,0.05,2.0,1.5,0.11661960207835462
899,2.0,0.05,2.0,2.0,0.427614851072003
900,2.0,0.1,0.05,0.05,0.5505708370227106
901,2.0,0.1,0.05,0.1,1.207391449199957
902,2.0,0.1,0.05,0.5,-0.3006562671957035
903,2.0,0.1,0.05,1.0,0.18902087276517737
904,2.0,0.1,0.05,1.5,0.06436147094645785
905,2.0,0.1,0.05,2.0,0.19422523288637056
906,2.0,0.1,0.1,0.05,1.6711319407890592
907,2.0,0.1,0.1,0.1,1.922837866170655
908,2.0,0.1,0.1,0.5,-0.05352173106596026
909,2.0,0.1,0.1,1.0,-0.007028827506427158
910,2.0,0.1,0.1,1.5,0.2526414957044614
911,2.0,0.1,0.1,2.0,0.3355091154773078
912,2.0,0.1,0.5,0.05,-0.14810860760820507
913,2.0,0.1,0.5,0.1,-0.6866029971786356
914,2.0,0.1,0.5,0.5,-0.39953870439972955
915,2.0,0.1,0.5,1.0,-0.271088614948459
916,2.0,0.1,0.5,1.5,0.006015218911628082
917,2.0,0.1,0.5,2.0,-0.04626193306200173
918,2.0,0.1,1.0,0.05,1.1166002472374728
919,2.0,0.1,1.0,0.1,0.7416549180606596
920,2.0,0.1,1.0,0.5,0.5768529869021337
921,2.0,0.1,1.0,1.0,-0.7438928668347098
922,2.0,0.1,1.0,1.5,0.10148891609149949
923,2.0,0.1,1.0,2.0,-0.29564910843911935
924,2.0,0.1,1.5,0.05,0.8334323953795587
925,2.0,0.1,1.5,0.1,1.1206029996149394
926,2.0,0.1,1.5,0.5,1.3246286355025985
927,2.0,0.1,1.5,1.0,-0.7044674908779671
928,2.0,0.1,1.5,1.5,-0.24889240634389304
929,2.0,0.1,1.5,2.0,-0.010142517016393822
930,2.0,0.1,2.0,0.05,0.47528473612968763
931,2.0,0.1,2.0,0.1,0.4802115586027602
932,2.0,0.1,2.0,0.5,1.0801498196638042
933,2.0,0.1,2.0,1.0,-0.2946031803869458
934,2.0,0.1,2.0,1.5,0.18705858448883553
935,2.0,0.1,2.0,2.0,0.3567021186115142
936,2.0,0.5,0.05,0.05,0.5442878531677624
937,2.0,0.5,0.05,0.1,-0.08977353150402077
938,2.0,0.5,0.05,0.5,-0.07522265400470274
939,2.0,0.5,0.05,1.0,0.1783384636871617
940,2.0,0.5,0.05,1.5,-0.1755226628584846
941,2.0,0.5,0.05,2.0,0.23962172213472557
942,2.0,0.5,0.1,0.05,0.031784541625562296
943,2.0,0.5,0.1,0.1,-0.11151084361750832
944,2.0,0.5,0.1,0.5,-0.027005816162042447
945,2.0,0.5,0.1,1.0,0.2307906844833274
946,2.0,0.5,0.1,1.5,-0.10390779948013251
947,2.0,0.5,0.1,2.0,0.35569115747156954
948,2.0,0.5,0.5,0.05,-0.5788862094456919
949,2.0,0.5,0.5,0.1,-0.2907641208157877
950,2.0,0.5,0.5,0.5,-0.3242494576966157
951,2.0,0.5,0.5,1.0,-0.07712842299050468
952,2.0,0.5,0.5,1.5,0.12292760942152374
953,2.0,0.5,0.5,2.0,0.3658351271955433
954,2.0,0.5,1.0,0.05,0.4915447306692346
955,2.0,0.5,1.0,0.1,0.43855049465357854
956,2.0,0.5,1.0,0.5,-0.5722129039412105
957,2.0,0.5,1.0,1.0,-0.22281196675265738
958,2.0,0.5,1.0,1.5,0.0356638354587429
959,2.0,0.5,1.0,2.0,0.10551921593100821
960,2.0,0.5,1.5,0.05,1.1448358897720339
961,2.0,0.5,1.5,0.1,1.336444467998868
962,2.0,0.5,1.5,0.5,0.09153018835787255
963,2.0,0.5,1.5,1.0,-0.3559395342086934
964,2.0,0.5,1.5,1.5,-0.11484784767799859
965,2.0,0.5,1.5,2.0,0.1390234233207016
966,2.0,0.5,2.0,0.05,0.2735555521321615
967,2.0,0.5,2.0,0.1,0.30938968347231244
968,2.0,0.5,2.0,0.5,0.32617709028251735
969,2.0,0.5,2.0,1.0,-0.083416029374768
970,2.0,0.5,2.0,1.5,0.2229202672421331
971,2.0,0.5,2.0,2.0,-0.11673410876110575
972,2.0,1.0,0.05,0.05,-0.3006562671957035
973,2.0,1.0,0.05,0.1,-0.22431312393497166
974,2.0,1.0,0.05,0.5,-0.07769397635008346
975,2.0,1.0,0.05,1.0,0.0999695475199146
976,2.0,1.0,0.05,1.5,0.35266233050218776
977,2.0,1.0,0.05,2.0,0.03596713107856575
978,2.0,1.0,0.1,0.05,-0.05352173106596026
979,2.0,1.0,0.1,0.1,-0.04916854552266938
980,2.0,1.0,0.1,0.5,-0.005325702932807341
981,2.0,1.0,0.1,1.0,0.20277885938126622
982,2.0,1.0,0.1,1.5,0.29945838210083975
983,2.0,1.0,0.1,2.0,0.19363752168346246
984,2.0,1.0,0.5,0.05,-0.39953870439972955
985,2.0,1.0,0.5,0.1,-0.5679823400967774
986,2.0,1.0,0.5,0.5,-0.2695303469268199
987,2.0,1.0,0.5,1.0,-0.05226662446267216
988,2.0,1.0,0.5,1.5,-0.1319246833356596
989,2.0,1.0,0.5,2.0,0.2323228725492566
990,2.0,1.0,1.0,0.05,0.5768529869021337
991,2.0,1.0,1.0,0.1,0.42476190778292466
992,2.0,1.0,1.0,0.5,-0.7437201450240266
993,2.0,1.0,1.0,1.0,0.1472221005703878
994,2.0,1.0,1.0,1.5,-0.1851725167457734
995,2.0,1.0,1.0,2.0,0.28735088938825976
996,2.0,1.0,1.5,0.05,1.3246286355025985
997,2.0,1.0,1.5,0.1,0.9986168045818113
998,2.0,1.0,1.5,0.5,-0.6956268952861666
999,2.0,1.0,1.5,1.0,-0.3253315840554917
1000,2.0,1.0,1.5,1.5,-0.06699909241614803
1001,2.0,1.0,1.5,2.0,-0.20373893120058512
1002,2.0,1.0,2.0,0.05,1.0801498196638042
1003,2.0,1.0,2.0,0.1,1.1408604382499683
1004,2.0,1.0,2.0,0.5,-0.364521420247215
1005,2.0,1.0,2.0,1.0,0.1076116755955382
1006,2.0,1.0,2.0,1.5,0.427614851072003
1007,2.0,1.0,2.0,2.0,-0.3007690017159914
1008,2.0,1.5,0.05,0.05,-0.058398417700145144
1009,2.0,1.5,0.05,0.1,-0.07962479666652791
1010,2.0,1.5,0.05,0.5,0.1783384636871617
1011,2.0,1.5,0.05,1.0,-0.1755226628584846
1012,2.0,1.5,0.05,1.5,0.23962172213472557
1013,2.0,1.5,0.05,2.0,0.046050462203073385
1014,2.0,1.5,0.1,0.05,-0.044675352874317606
1015,2.0,1.5,0.1,0.1,-0.012396290221840568
1016,2.0,1.5,0.1,0.5,0.2307906844833274
1017,2.0,1.5,0.1,1.0,-0.10390779948013251
1018,2.0,1.5,0.1,1.5,0.35569115747156954
1019,2.0,1.5,0.1,2.0,0.10654450099481665
