,DAY_NO,FTRL_OPG_CUMILATIVE_GAIN,FTRL_RDA_CUMILATIVE_GAIN,FTL_CUMILATIVE_GAIN,FTRL_EXP_RDA_CUMILATIVE_GAIN,FTRL_MOVING_RDA_CUMILATIVE_GAIN,SGD_CUMILATIVE_GAIN
668,669,1.6029282712298552,1.2497009818123757,0.6429453262786599,0.27435028958423213,0.34851106930979353,1.1178448234784284
669,670,1.6212635256668297,1.2786510567132405,0.6545855379188714,0.28337901795228093,0.35806522427457754,1.1328496818703102
670,671,1.6145510700298493,1.2763163732534935,0.650440917107584,0.2801642434575969,0.35466336606741955,1.127507042897443
671,672,1.6483778784861602,1.3033987013865607,0.6610229276895947,0.28837217833764145,0.36334896148995066,1.1411478232536993
672,673,1.6503783886636842,1.2952273092774456,0.6591710758377428,0.28693578973363365,0.3618289822910077,1.1387606866913544
673,674,1.6620838531734932,1.2963946510073192,0.6629629629629633,0.28987696639898297,0.364941320650748,1.1436486329856796
674,675,1.6665808677874305,1.2882232588982043,0.6569664902998239,0.28522580330029107,0.36001948324464705,1.1359188574504677
675,676,1.6864537044269647,1.3101692834198277,0.6534391534391536,0.28248982500694286,0.35712428477047,1.131371930665049
676,677,1.6942738805754665,1.3076011316141058,0.6478835978835981,0.2781806591949196,0.3525643471736412,1.1242105209780144
677,678,1.7139813857953703,1.3531274590791758,0.6776014109347445,0.3012312763163777,0.37695639431858247,1.1625183791451676
678,679,1.7532145316735848,1.3736726735249507,0.6916225749559085,0.3121067900324366,0.38846480825343604,1.1805924131172072
679,680,1.8045995368946088,1.385813027515636,0.7046737213403882,0.32222990971782467,0.3991770426078909,1.1974160422232565
680,681,1.8036075483768286,1.3928170778948774,0.7105820105820106,0.32681267335918274,0.4040265000521373,1.2050321445888328
681,682,1.7929436718106893,1.3552286741929478,0.7059964726631396,0.32325590157783024,0.40026274203570733,1.1991211397677886
682,683,1.784164573428333,1.3727388001410517,0.6904761904761906,0.3112175970870983,0.38752386874932837,1.1791146619119457
683,684,1.792646075255355,1.359197636074518,0.6863315696649032,0.30800282259241424,0.38412201054217043,1.1737720229390785
684,685,1.8085674909657303,1.3652678130698608,0.6955908289241625,0.31518476561245323,0.39172190653688516,1.1857077057508028
685,686,1.818669240705127,1.3545282691550236,0.681657848324515,0.30437765135372796,0.3802858725638859,1.1677473449483984
686,687,1.8500822104348393,1.3678359648755827,0.6825396825396828,0.30506164592706514,0.3810096721824303,1.1688840766447532
687,688,1.8370375614260275,1.337718548244844,0.6652557319223987,0.29165535228965916,0.36682319965896293,1.146604135396201
688,689,1.8499664784410985,1.3547617375009984,0.6643738977072312,0.29097135771632215,0.3660994000404187,1.1454674036998467
689,690,1.8681364014584427,1.3547617375009984,0.6374779541446209,0.27010952322954246,0.3440235116748189,1.1107970869610284
690,691,1.8934321086618426,1.378342040444445,0.6446208112874782,0.27564987927357243,0.3498862885850274,1.1200046137015014
691,692,1.860597288723312,1.3612988511882906,0.6354497354497357,0.2685363357108673,0.3423587725521673,1.1081826040594127
692,693,1.8365415671671377,1.3442556619321362,0.6306878306878307,0.2648427650148472,0.3384502546120282,1.102044252899097
693,694,1.7497095055774277,1.2970950560452434,0.6064373897707231,0.24603291424807874,0.3185457651020613,1.0707841312493431
694,695,1.7959031042220677,1.3132043719174988,0.6263668430335099,0.2614911916054959,0.3349036364811615,1.0964742675869594
695,696,1.7453447560991937,1.2772502466373927,0.6239858906525574,0.2596444062574858,0.33294937751109194,1.0934050920068017
696,697,1.8130314392957425,1.3026982963486367,0.6358024691358026,0.2688099335402021,0.34264829239958494,1.1086372967379545
697,698,1.8103034708718462,1.3022313596566875,0.6323633156966493,0.26614235470418773,0.3398254738872624,1.1042040431221714
698,699,1.8334168033361293,1.334916928093148,0.6506172839506175,0.28030104237226433,0.3548081259911284,1.1277343892367133
699,700,1.8006481159654506,1.312503966879575,0.6218694885361552,0.2580028192814768,0.33121225842658564,1.0906769359355502
700,701,1.8101877388781054,1.3290802194437803,0.6349206349206351,0.26812593896686504,0.3419244927810407,1.1075005650415999
701,702,1.8282088636177827,1.3617657878802405,0.6575837742504411,0.2857045995016268,0.36052614297762786,1.1367145696379155
702,703,1.8751464536507578,1.3778751037524959,0.6805996472663143,0.3035568578657235,0.3794173130216329,1.1663832669127732
703,704,1.8818423761457754,1.3841787490938133,0.6785714285714287,0.3019836703470482,0.377752573898981,1.1637687840111572
704,705,1.9015664145076423,1.3809101922501674,0.6567901234567903,0.2850890043856234,0.359874723320938,1.1356915111111963
705,706,1.9703773513576752,1.4325066967105797,0.6845679012345681,0.3066348334457401,0.38267441130508195,1.1714985595463692
706,707,1.997508237318969,1.4614567716114448,0.6872134038800708,0.3086868171657513,0.3848458101607148,1.1749087546354333
