,alpha,beta,l1,l2,cum_gain
519,1.0,0.5,0.5,1.0,1.501114293314086
520,1.0,0.5,0.5,1.5,1.2347827776684563
521,1.0,0.5,0.5,2.0,1.2261245943583399
522,1.0,0.5,1.0,0.05,0.9838668267738875
523,1.0,0.5,1.0,0.1,0.9896195198778024
524,1.0,0.5,1.0,0.5,0.9983169672717065
525,1.0,0.5,1.0,1.0,1.127696195038819
526,1.0,0.5,1.0,1.5,1.1768502962336622
527,1.0,0.5,1.0,2.0,1.1973899547019276
528,1.0,0.5,1.5,0.05,1.0895797067830406
529,1.0,0.5,1.5,0.1,1.1021599070447943
530,1.0,0.5,1.5,0.5,1.3535781692987836
531,1.0,0.5,1.5,1.0,1.1794043975040693
532,1.0,0.5,1.5,1.5,1.227042435925872
533,1.0,0.5,1.5,2.0,1.224450235974084
534,1.0,0.5,2.0,0.05,0.8542966556328906
535,1.0,0.5,2.0,0.1,0.9510450568767574
536,1.0,0.5,2.0,0.5,1.013663967947836
537,1.0,0.5,2.0,1.0,1.2011539468719936
538,1.0,0.5,2.0,1.5,1.1853532506608087
539,1.0,0.5,2.0,2.0,1.1534779767215753
540,1.0,1.0,0.05,0.05,0.6722367638649875
541,1.0,1.0,0.05,0.1,0.4865131502530955
542,1.0,1.0,0.05,0.5,0.6169857221265321
543,1.0,1.0,0.05,1.0,0.8471366201945086
544,1.0,1.0,0.05,1.5,1.1827521677016986
545,1.0,1.0,0.05,2.0,1.2186962534477548
546,1.0,1.0,0.1,0.05,0.5910600242816504
547,1.0,1.0,0.1,0.1,0.6940414901109961
548,1.0,1.0,0.1,0.5,0.6043983134188412
549,1.0,1.0,0.1,1.0,0.8614573180631201
550,1.0,1.0,0.1,1.5,1.1827521677016986
551,1.0,1.0,0.1,2.0,1.2186962534477548
552,1.0,1.0,0.5,0.05,1.0594009171848893
553,1.0,1.0,0.5,0.1,1.2566340268632337
554,1.0,1.0,0.5,0.5,1.501114293314086
555,1.0,1.0,0.5,1.0,1.2347827776684563
556,1.0,1.0,0.5,1.5,1.2261245943583399
557,1.0,1.0,0.5,2.0,1.2637534843152545
558,1.0,1.0,1.0,0.05,0.9983169672717065
559,1.0,1.0,1.0,0.1,1.0344061678478331
560,1.0,1.0,1.0,0.5,1.127696195038819
561,1.0,1.0,1.0,1.0,1.1768502962336622
562,1.0,1.0,1.0,1.5,1.1973899547019276
563,1.0,1.0,1.0,2.0,1.236147544265697
564,1.0,1.0,1.5,0.05,1.3722704980391784
565,1.0,1.0,1.5,0.1,1.3722704980391784
566,1.0,1.0,1.5,0.5,1.1794043975040693
567,1.0,1.0,1.5,1.0,1.227042435925872
568,1.0,1.0,1.5,1.5,1.224450235974084
569,1.0,1.0,1.5,2.0,1.2914349097155327
570,1.0,1.0,2.0,0.05,1.013663967947836
571,1.0,1.0,2.0,0.1,1.013663967947836
572,1.0,1.0,2.0,0.5,1.2011539468719936
573,1.0,1.0,2.0,1.0,1.1853532506608087
574,1.0,1.0,2.0,1.5,1.1534779767215753
575,1.0,1.0,2.0,2.0,1.1914610463072892
576,1.0,1.5,0.05,0.05,0.6171110442832198
577,1.0,1.5,0.05,0.1,0.6086024960400852
578,1.0,1.5,0.05,0.5,0.8471366201945086
579,1.0,1.5,0.05,1.0,1.1827521677016986
580,1.0,1.5,0.05,1.5,1.2186962534477548
581,1.0,1.5,0.05,2.0,1.1901714862305042
582,1.0,1.5,0.1,0.05,0.6281007221568563
583,1.0,1.5,0.1,0.1,0.6056246235999013
584,1.0,1.5,0.1,0.5,0.8614573180631201
585,1.0,1.5,0.1,1.0,1.1827521677016986
586,1.0,1.5,0.1,1.5,1.2186962534477548
587,1.0,1.5,0.1,2.0,1.212227477257594
588,1.0,1.5,0.5,0.05,1.53914565389128
589,1.0,1.5,0.5,0.1,1.2145395126307923
590,1.0,1.5,0.5,0.5,1.2347827776684563
591,1.0,1.5,0.5,1.0,1.2261245943583399
592,1.0,1.5,0.5,1.5,1.2637534843152545
593,1.0,1.5,0.5,2.0,1.3406975530511822
594,1.0,1.5,1.0,0.05,1.127696195038819
595,1.0,1.5,1.0,0.1,1.127696195038819
596,1.0,1.5,1.0,0.5,1.1768502962336622
597,1.0,1.5,1.0,1.0,1.1973899547019276
598,1.0,1.5,1.0,1.5,1.236147544265697
599,1.0,1.5,1.0,2.0,1.2136511700694372
600,1.0,1.5,1.5,0.05,1.1794043975040693
601,1.0,1.5,1.5,0.1,1.1794043975040693
602,1.0,1.5,1.5,0.5,1.227042435925872
603,1.0,1.5,1.5,1.0,1.224450235974084
604,1.0,1.5,1.5,1.5,1.2914349097155327
605,1.0,1.5,1.5,2.0,1.304203615815465
606,1.0,1.5,2.0,0.05,1.2011539468719936
607,1.0,1.5,2.0,0.1,1.2011539468719936
608,1.0,1.5,2.0,0.5,1.1853532506608087
609,1.0,1.5,2.0,1.0,1.1534779767215753
610,1.0,1.5,2.0,1.5,1.1914610463072892
611,1.0,1.5,2.0,2.0,1.211555592420081
612,1.0,2.0,0.05,0.05,1.0708551572240796
613,1.0,2.0,0.05,0.1,1.0708551572240796
614,1.0,2.0,0.05,0.5,1.1827521677016986
615,1.0,2.0,0.05,1.0,1.2186962534477548
616,1.0,2.0,0.05,1.5,1.1901714862305042
617,1.0,2.0,0.05,2.0,1.2434197869495225
618,1.0,2.0,0.1,0.05,0.8308255209818475
619,1.0,2.0,0.1,0.1,1.0708551572240796
620,1.0,2.0,0.1,0.5,1.1827521677016986
621,1.0,2.0,0.1,1.0,1.2186962534477548
622,1.0,2.0,0.1,1.5,1.212227477257594
623,1.0,2.0,0.1,2.0,1.2339648675868775
624,1.0,2.0,0.5,0.05,1.2347827776684563
625,1.0,2.0,0.5,0.1,1.2347827776684563
626,1.0,2.0,0.5,0.5,1.2261245943583399
627,1.0,2.0,0.5,1.0,1.2637534843152545
628,1.0,2.0,0.5,1.5,1.3406975530511822
629,1.0,2.0,0.5,2.0,1.308431189965978
630,1.0,2.0,1.0,0.05,1.1768502962336622
631,1.0,2.0,1.0,0.1,1.1581446488020213
632,1.0,2.0,1.0,0.5,1.1973899547019276
633,1.0,2.0,1.0,1.0,1.236147544265697
634,1.0,2.0,1.0,1.5,1.2136511700694372
635,1.0,2.0,1.0,2.0,1.2136511700694372
636,1.0,2.0,1.5,0.05,1.227042435925872
637,1.0,2.0,1.5,0.1,1.227042435925872
638,1.0,2.0,1.5,0.5,1.224450235974084
639,1.0,2.0,1.5,1.0,1.2914349097155327
640,1.0,2.0,1.5,1.5,1.304203615815465
641,1.0,2.0,1.5,2.0,1.2514303112968197
642,1.0,2.0,2.0,0.05,1.2016442567563406
643,1.0,2.0,2.0,0.1,1.2016442567563406
644,1.0,2.0,2.0,0.5,1.1534779767215753
645,1.0,2.0,2.0,1.0,1.1914610463072892
646,1.0,2.0,2.0,1.5,1.211555592420081
647,1.0,2.0,2.0,2.0,1.148678025327483
648,1.5,0.05,0.05,0.05,0.5571384931283088
649,1.5,0.05,0.05,0.1,1.1360167337829141
650,1.5,0.05,0.05,0.5,0.443190484031083
651,1.5,0.05,0.05,1.0,0.9061794882693871
652,1.5,0.05,0.05,1.5,0.9531697135393413
653,1.5,0.05,0.05,2.0,1.1547368140367913
654,1.5,0.05,0.1,0.05,0.33518536847513725
655,1.5,0.05,0.1,0.1,0.810821257117678
656,1.5,0.05,0.1,0.5,0.4029460263744827
657,1.5,0.05,0.1,1.0,0.6509383374740265
658,1.5,0.05,0.1,1.5,1.0470454907570557
659,1.5,0.05,0.1,2.0,1.095909418207048
660,1.5,0.05,0.5,0.05,1.8398295628097836
661,1.5,0.05,0.5,0.1,1.944905569642468
662,1.5,0.05,0.5,0.5,1.2296256687015297
663,1.5,0.05,0.5,1.0,1.2196260638133387
664,1.5,0.05,0.5,1.5,1.3422231264743667
665,1.5,0.05,0.5,2.0,1.3159980559760922
666,1.5,0.05,1.0,0.05,1.1874274051681721
667,1.5,0.05,1.0,0.1,1.2366860527966352
668,1.5,0.05,1.0,0.5,0.766384765384667
669,1.5,0.05,1.0,1.0,0.9523973586941253
670,1.5,0.05,1.0,1.5,1.0233009340909796
671,1.5,0.05,1.0,2.0,1.0266964031850783
672,1.5,0.05,1.5,0.05,1.9304783008048891
673,1.5,0.05,1.5,0.1,1.3941530046309654
674,1.5,0.05,1.5,0.5,0.9092448294600447
675,1.5,0.05,1.5,1.0,0.9807783595026074
676,1.5,0.05,1.5,1.5,1.1262368985296831
677,1.5,0.05,1.5,2.0,1.2022602177088508
678,1.5,0.05,2.0,0.05,1.2598043617298742
679,1.5,0.05,2.0,0.1,1.1417923264293244
680,1.5,0.05,2.0,0.5,1.095232640157462
681,1.5,0.05,2.0,1.0,0.9755833040443362
682,1.5,0.05,2.0,1.5,1.013308247733146
683,1.5,0.05,2.0,2.0,1.0609356952043456
684,1.5,0.1,0.05,0.05,1.0741993257590783
685,1.5,0.1,0.05,0.1,1.5210181106216263
686,1.5,0.1,0.05,0.5,0.4194743446087652
687,1.5,0.1,0.05,1.0,0.9378592253236216
688,1.5,0.1,0.05,1.5,0.990582733058296
689,1.5,0.1,0.05,2.0,1.1547368140367913
690,1.5,0.1,0.1,0.05,0.6620713698652515
691,1.5,0.1,0.1,0.1,0.586785501061436
692,1.5,0.1,0.1,0.5,0.39396486026021965
693,1.5,0.1,0.1,1.0,0.8948586219279896
694,1.5,0.1,0.1,1.5,0.990582733058296
695,1.5,0.1,0.1,2.0,1.116546717441424
696,1.5,0.1,0.5,0.05,2.0058209540496637
697,1.5,0.1,0.5,0.1,1.9205300350737067
698,1.5,0.1,0.5,0.5,1.108643102646124
699,1.5,0.1,0.5,1.0,1.2552156285780585
700,1.5,0.1,0.5,1.5,1.3870884748058925
701,1.5,0.1,0.5,2.0,1.2335979262224253
702,1.5,0.1,1.0,0.05,1.2843230847764984
703,1.5,0.1,1.0,0.1,1.2068089858509603
704,1.5,0.1,1.0,0.5,0.6983606393051075
705,1.5,0.1,1.0,1.0,0.9796396730149223
706,1.5,0.1,1.0,1.5,0.9777151693918539
707,1.5,0.1,1.0,2.0,1.0266964031850783
708,1.5,0.1,1.5,0.05,1.8373264741714237
709,1.5,0.1,1.5,0.1,1.3280612406426227
710,1.5,0.1,1.5,0.5,0.9941864582739363
711,1.5,0.1,1.5,1.0,1.1908238261379025
712,1.5,0.1,1.5,1.5,1.107382070500931
713,1.5,0.1,1.5,2.0,1.15199611048839
714,1.5,0.1,2.0,0.05,1.1438798137683535
715,1.5,0.1,2.0,0.1,1.00978291126126
716,1.5,0.1,2.0,0.5,1.1557193975787312
717,1.5,0.1,2.0,1.0,0.9755833040443362
718,1.5,0.1,2.0,1.5,1.013308247733146
719,1.5,0.1,2.0,2.0,1.0394201218021015
720,1.5,0.5,0.05,0.05,0.4767459940875343
721,1.5,0.5,0.05,0.1,0.44957823523592805
722,1.5,0.5,0.05,0.5,0.5812261038365667
723,1.5,0.5,0.05,1.0,0.9695953652138876
724,1.5,0.5,0.05,1.5,1.0128723929187278
725,1.5,0.5,0.05,2.0,1.2118234101845236
726,1.5,0.5,0.1,0.05,0.4413728406685057
727,1.5,0.5,0.1,0.1,0.43357556787191326
728,1.5,0.5,0.1,0.5,0.5150500228619136
729,1.5,0.5,0.1,1.0,0.9861233494415966
730,1.5,0.5,0.1,1.5,1.0051370985521149
731,1.5,0.5,0.1,2.0,1.2118234101845236
732,1.5,0.5,0.5,0.05,1.4766278548681087
733,1.5,0.5,0.5,0.1,1.3565442880040979
734,1.5,0.5,0.5,0.5,1.387777137129171
735,1.5,0.5,0.5,1.0,1.2789543891434312
736,1.5,0.5,0.5,1.5,1.3750100043517337
737,1.5,0.5,0.5,2.0,1.2379200157258365
738,1.5,0.5,1.0,0.05,0.8083197839862141
739,1.5,0.5,1.0,0.1,0.7760408705036728
740,1.5,0.5,1.0,0.5,0.9932780364404037
741,1.5,0.5,1.0,1.0,0.9708330567726662
742,1.5,0.5,1.0,1.5,0.9836821073182481
743,1.5,0.5,1.0,2.0,1.005538278102252
744,1.5,0.5,1.5,0.05,1.0157465839174162
745,1.5,0.5,1.5,0.1,1.030038785938091
746,1.5,0.5,1.5,0.5,1.0322302394236857
747,1.5,0.5,1.5,1.0,1.0274852234000416
748,1.5,0.5,1.5,1.5,1.2549349313093323
749,1.5,0.5,1.5,2.0,1.0888256941648304
750,1.5,0.5,2.0,0.05,0.9410976367790023
751,1.5,0.5,2.0,0.1,0.8646779533573181
752,1.5,0.5,2.0,0.5,0.878668883693893
753,1.5,0.5,2.0,1.0,1.039713266449011
754,1.5,0.5,2.0,1.5,1.0609356952043456
755,1.5,0.5,2.0,2.0,1.008537459163006
756,1.5,1.0,0.05,0.05,0.556791474613825
757,1.5,1.0,0.05,0.1,0.49139705186066557
758,1.5,1.0,0.05,0.5,1.1010635982837285
759,1.5,1.0,0.05,1.0,1.0392739638912567
760,1.5,1.0,0.05,1.5,1.1547368140367913
761,1.5,1.0,0.05,2.0,1.181248106494421
762,1.5,1.0,0.1,0.05,0.4590398816657172
763,1.5,1.0,0.1,0.1,0.3923811058650764
764,1.5,1.0,0.1,0.5,0.9180734096162024
765,1.5,1.0,0.1,1.0,1.0314372105727792
766,1.5,1.0,0.1,1.5,1.1547368140367913
767,1.5,1.0,0.1,2.0,1.1694405286581273
768,1.5,1.0,0.5,0.05,1.2035023480474172
769,1.5,1.0,0.5,0.1,1.4539240556195285
770,1.5,1.0,0.5,0.5,1.2436247655564039
771,1.5,1.0,0.5,1.0,1.432834847628287
772,1.5,1.0,0.5,1.5,1.2594945260474768
773,1.5,1.0,0.5,2.0,1.1840292564179906
774,1.5,1.0,1.0,0.05,0.9950372049162508
775,1.5,1.0,1.0,0.1,0.9438905771946817
776,1.5,1.0,1.0,0.5,1.104245746884903
777,1.5,1.0,1.0,1.0,0.9777151693918539
778,1.5,1.0,1.0,1.5,1.0266964031850783
779,1.5,1.0,1.0,2.0,1.017498784853898
780,1.5,1.0,1.5,0.05,1.1262324454036303
781,1.5,1.0,1.5,0.1,1.1404756555120215
782,1.5,1.0,1.5,0.5,1.1005818629678845
783,1.5,1.0,1.5,1.0,1.1442637161718796
784,1.5,1.0,1.5,1.5,1.1418750020716952
785,1.5,1.0,1.5,2.0,1.0751661532343346
786,1.5,1.0,2.0,0.05,1.0799978320041228
787,1.5,1.0,2.0,0.1,1.1323372589539755
788,1.5,1.0,2.0,0.5,0.9846013669659452
789,1.5,1.0,2.0,1.0,1.0625755798535905
790,1.5,1.0,2.0,1.5,1.0394201218021015
791,1.5,1.0,2.0,2.0,1.0450621967611222
792,1.5,1.5,0.05,0.05,0.9109911832684904
793,1.5,1.5,0.05,0.1,0.9913898032006868
794,1.5,1.5,0.05,0.5,0.9531697135393413
795,1.5,1.5,0.05,1.0,1.1176750295696583
796,1.5,1.5,0.05,1.5,1.1770265632835704
797,1.5,1.5,0.05,2.0,1.2498614647078732
798,1.5,1.5,0.1,0.05,0.8911172562955219
799,1.5,1.5,0.1,0.1,0.9292842135707668
800,1.5,1.5,0.1,0.5,1.074756856850186
801,1.5,1.5,0.1,1.0,1.095909418207048
802,1.5,1.5,0.1,1.5,1.1813335687522812
803,1.5,1.5,0.1,2.0,1.2498614647078732
804,1.5,1.5,0.5,0.05,1.2196260638133387
805,1.5,1.5,0.5,0.1,1.1859456095430845
806,1.5,1.5,0.5,0.5,1.2790243857014472
807,1.5,1.5,0.5,1.0,1.2806575768451478
808,1.5,1.5,0.5,1.5,1.2145567771353545
809,1.5,1.5,0.5,2.0,1.227569231689236
810,1.5,1.5,1.0,0.05,0.935292969317349
811,1.5,1.5,1.0,0.1,0.9737822952268623
812,1.5,1.5,1.0,0.5,1.0272027567670485
813,1.5,1.5,1.0,1.0,1.0266964031850783
814,1.5,1.5,1.0,1.5,1.005538278102252
815,1.5,1.5,1.0,2.0,1.0587633265630505
816,1.5,1.5,1.5,0.05,1.1701123392624901
817,1.5,1.5,1.5,0.1,1.1636913890325766
818,1.5,1.5,1.5,0.5,1.130337227455348
819,1.5,1.5,1.5,1.0,1.2022602177088508
820,1.5,1.5,1.5,1.5,1.0888256941648304
821,1.5,1.5,1.5,2.0,1.1661986429119504
822,1.5,1.5,2.0,0.05,0.9755833040443362
823,1.5,1.5,2.0,0.1,0.9755833040443362
824,1.5,1.5,2.0,0.5,1.013308247733146
825,1.5,1.5,2.0,1.0,1.0609356952043456
826,1.5,1.5,2.0,1.5,1.008537459163006
827,1.5,1.5,2.0,2.0,1.0971078938748022
828,1.5,2.0,0.05,0.05,1.0653291258239197
829,1.5,2.0,0.05,0.1,1.0653291258239197
830,1.5,2.0,0.05,0.5,1.0128723929187278
831,1.5,2.0,0.05,1.0,1.2118234101845236
832,1.5,2.0,0.05,1.5,1.2096790195183262
833,1.5,2.0,0.05,2.0,1.2375319050602664
834,1.5,2.0,0.1,0.05,1.0630890944895846
835,1.5,2.0,0.1,0.1,1.0653291258239197
836,1.5,2.0,0.1,0.5,1.0051370985521149
837,1.5,2.0,0.1,1.0,1.2118234101845236
838,1.5,2.0,0.1,1.5,1.2096790195183262
839,1.5,2.0,0.1,2.0,1.2375319050602664
840,1.5,2.0,0.5,0.05,1.2686684594926692
841,1.5,2.0,0.5,0.1,1.2790243857014472
842,1.5,2.0,0.5,0.5,1.3750100043517337
843,1.5,2.0,0.5,1.0,1.2379200157258365
844,1.5,2.0,0.5,1.5,1.1840292564179906
845,1.5,2.0,0.5,2.0,1.2677286512390438
846,1.5,2.0,1.0,0.05,1.0470771060106343
847,1.5,2.0,1.0,0.1,1.0470771060106343
848,1.5,2.0,1.0,0.5,0.9836821073182481
849,1.5,2.0,1.0,1.0,1.005538278102252
850,1.5,2.0,1.0,1.5,1.0230802142279598
851,1.5,2.0,1.0,2.0,1.0871714812834459
852,1.5,2.0,1.5,0.05,1.1059209299003696
853,1.5,2.0,1.5,0.1,1.1059209299003696
854,1.5,2.0,1.5,0.5,1.2549349313093323
855,1.5,2.0,1.5,1.0,1.0888256941648304
856,1.5,2.0,1.5,1.5,1.1661986429119504
857,1.5,2.0,1.5,2.0,1.1333961903014482
858,1.5,2.0,2.0,0.05,1.0475890384861544
859,1.5,2.0,2.0,0.1,1.0294316359780369
860,1.5,2.0,2.0,0.5,1.0609356952043456
861,1.5,2.0,2.0,1.0,1.008537459163006
862,1.5,2.0,2.0,1.5,1.0780532377669472
863,1.5,2.0,2.0,2.0,1.112741063236221
864,2.0,0.05,0.05,0.05,0.696415837524736
865,2.0,0.05,0.05,0.1,1.3007854777631231
866,2.0,0.05,0.05,0.5,0.8850810053816767
867,2.0,0.05,0.05,1.0,0.9787152515813561
868,2.0,0.05,0.05,1.5,1.0752089807252938
869,2.0,0.05,0.05,2.0,1.0854128411569772
870,2.0,0.05,0.1,0.05,0.675171643487103
871,2.0,0.05,0.1,0.1,0.9740571550931008
872,2.0,0.05,0.1,0.5,0.6665042371691701
873,2.0,0.05,0.1,1.0,0.9686204550664405
874,2.0,0.05,0.1,1.5,1.0786486207678543
875,2.0,0.05,0.1,2.0,1.0854128411569772
876,2.0,0.05,0.5,0.05,1.2045614953866723
877,2.0,0.05,0.5,0.1,1.706591909646792
878,2.0,0.05,0.5,0.5,1.3057086154914428
879,2.0,0.05,0.5,1.0,1.2775082923817704
880,2.0,0.05,0.5,1.5,1.1448890115234227
881,2.0,0.05,0.5,2.0,1.1852081992737653
882,2.0,0.05,1.0,0.05,1.2267222815462546
883,2.0,0.05,1.0,0.1,1.2595603652998708
884,2.0,0.05,1.0,0.5,0.9301630081919767
885,2.0,0.05,1.0,1.0,0.9272683494259806
886,2.0,0.05,1.0,1.5,1.1500483979576273
887,2.0,0.05,1.0,2.0,1.2025777735730199
888,2.0,0.05,1.5,0.05,2.2247877314390974
889,2.0,0.05,1.5,0.1,1.7024433899575917
890,2.0,0.05,1.5,0.5,0.9478269246635764
891,2.0,0.05,1.5,1.0,0.9885345612538615
892,2.0,0.05,1.5,1.5,0.9954602046823992
893,2.0,0.05,1.5,2.0,1.1459614979308346
894,2.0,0.05,2.0,0.05,1.2929667605273536
895,2.0,0.05,2.0,0.1,1.1841276886763865
896,2.0,0.05,2.0,0.5,0.9072604342986661
897,2.0,0.05,2.0,1.0,0.961609188009621
898,2.0,0.05,2.0,1.5,1.0888189137278839
899,2.0,0.05,2.0,2.0,1.2303270204405845
900,2.0,0.1,0.05,0.05,0.9127740345263605
901,2.0,0.1,0.05,0.1,1.4395353397085435
902,2.0,0.1,0.05,0.5,0.8333177824261698
903,2.0,0.1,0.05,1.0,1.0748678134073533
904,2.0,0.1,0.05,1.5,1.111531777269375
905,2.0,0.1,0.05,2.0,1.0854128411569772
906,2.0,0.1,0.1,0.05,0.9616168732513393
907,2.0,0.1,0.1,0.1,0.6172414354853837
908,2.0,0.1,0.1,0.5,0.6637642382165977
909,2.0,0.1,0.1,1.0,1.0632474374239727
910,2.0,0.1,0.1,1.5,1.0786486207678543
911,2.0,0.1,0.1,2.0,1.0854128411569772
912,2.0,0.1,0.5,0.05,1.4458108652380917
913,2.0,0.1,0.5,0.1,2.156648632907861
914,2.0,0.1,0.5,0.5,1.436683894543599
915,2.0,0.1,0.5,1.0,1.2895353899734336
916,2.0,0.1,0.5,1.5,1.1162409294933657
917,2.0,0.1,0.5,2.0,1.1852081992737653
918,2.0,0.1,1.0,0.05,1.2544209845443797
919,2.0,0.1,1.0,0.1,1.2212733404736442
920,2.0,0.1,1.0,0.5,0.91018211445218
921,2.0,0.1,1.0,1.0,0.9406698538133028
922,2.0,0.1,1.0,1.5,1.1500483979576273
923,2.0,0.1,1.0,2.0,1.2025777735730199
924,2.0,0.1,1.5,0.05,1.63969426309998
925,2.0,0.1,1.5,0.1,1.682571806095784
926,2.0,0.1,1.5,0.5,0.8931278402800946
927,2.0,0.1,1.5,1.0,1.0424313439821014
928,2.0,0.1,1.5,1.5,1.0692751308925312
929,2.0,0.1,1.5,2.0,1.1984749657295597
930,2.0,0.1,2.0,0.05,1.1811599571301667
931,2.0,0.1,2.0,0.1,1.2469418263310854
932,2.0,0.1,2.0,0.5,0.8758340554943678
933,2.0,0.1,2.0,1.0,0.9528834775415428
934,2.0,0.1,2.0,1.5,1.0888189137278839
935,2.0,0.1,2.0,2.0,1.2303270204405845
936,2.0,0.5,0.05,0.05,0.9174693127479716
937,2.0,0.5,0.05,0.1,0.8935133587190508
938,2.0,0.5,0.05,0.5,0.8119090356412025
939,2.0,0.5,0.05,1.0,1.1630258759023995
940,2.0,0.5,0.05,1.5,1.1790586393712803
941,2.0,0.5,0.05,2.0,1.159695299227652
942,2.0,0.5,0.1,0.05,0.5114504409636713
943,2.0,0.5,0.1,0.1,0.6031270156400163
944,2.0,0.5,0.1,0.5,0.7356284815967437
945,2.0,0.5,0.1,1.0,1.1797148840591014
946,2.0,0.5,0.1,1.5,1.1828356123404637
947,2.0,0.5,0.1,2.0,1.159695299227652
948,2.0,0.5,0.5,0.05,1.8537211626714438
949,2.0,0.5,0.5,0.1,1.846480335044279
950,2.0,0.5,0.5,0.5,1.0252519947193939
951,2.0,0.5,0.5,1.0,1.1161624561398638
952,2.0,0.5,0.5,1.5,1.1862023647105833
953,2.0,0.5,0.5,2.0,1.2717446432860506
954,2.0,0.5,1.0,0.05,1.2111294600496458
955,2.0,0.5,1.0,0.1,1.2339741122046375
956,2.0,0.5,1.0,0.5,0.8018711478405303
957,2.0,0.5,1.0,1.0,0.9479794500656267
958,2.0,0.5,1.0,1.5,1.097121996022742
959,2.0,0.5,1.0,2.0,1.2025777735730199
960,2.0,0.5,1.5,0.05,1.5654362153076415
961,2.0,0.5,1.5,0.1,1.3309806983978307
962,2.0,0.5,1.5,0.5,0.9163120581777966
963,2.0,0.5,1.5,1.0,1.019218047912439
964,2.0,0.5,1.5,1.5,1.0911073017555377
965,2.0,0.5,1.5,2.0,1.2025777735730199
966,2.0,0.5,2.0,0.05,1.1574133414616476
967,2.0,0.5,2.0,0.1,1.0497599602100889
968,2.0,0.5,2.0,0.5,0.9823252852260169
969,2.0,0.5,2.0,1.0,1.0614238546219077
970,2.0,0.5,2.0,1.5,1.1157877712843518
971,2.0,0.5,2.0,2.0,1.199832357649222
972,2.0,1.0,0.05,0.05,0.8333177824261698
973,2.0,1.0,0.05,0.1,0.878346480013062
974,2.0,1.0,0.05,0.5,0.9787152515813561
975,2.0,1.0,0.05,1.0,1.0786486207678543
976,2.0,1.0,0.05,1.5,1.0854128411569772
977,2.0,1.0,0.05,2.0,1.1265981936896234
978,2.0,1.0,0.1,0.05,0.6637642382165977
979,2.0,1.0,0.1,0.1,0.67094995058087
980,2.0,1.0,0.1,0.5,0.9686204550664405
981,2.0,1.0,0.1,1.0,1.0786486207678543
982,2.0,1.0,0.1,1.5,1.0861527257271055
983,2.0,1.0,0.1,2.0,1.1265981936896234
984,2.0,1.0,0.5,0.05,1.436683894543599
985,2.0,1.0,0.5,0.1,1.4436494954478782
986,2.0,1.0,0.5,0.5,1.2649280451404554
987,2.0,1.0,0.5,1.0,1.1448890115234227
988,2.0,1.0,0.5,1.5,1.1685532304566093
989,2.0,1.0,0.5,2.0,1.2155265298834501
990,2.0,1.0,1.0,0.05,0.91018211445218
991,2.0,1.0,1.0,0.1,0.8722489102779296
992,2.0,1.0,1.0,0.5,0.9031441523313948
993,2.0,1.0,1.0,1.0,1.1500483979576273
994,2.0,1.0,1.0,1.5,1.0944762247205517
995,2.0,1.0,1.0,2.0,1.1584226907407338
996,2.0,1.0,1.5,0.05,0.8931278402800946
997,2.0,1.0,1.5,0.1,0.9856505439634752
998,2.0,1.0,1.5,0.5,0.955179437289991
999,2.0,1.0,1.5,1.0,0.9954602046823992
1000,2.0,1.0,1.5,1.5,1.1459614979308346
1001,2.0,1.0,1.5,2.0,1.1795834977827866
1002,2.0,1.0,2.0,0.05,0.8758340554943678
1003,2.0,1.0,2.0,0.1,0.8871163889663409
1004,2.0,1.0,2.0,0.5,1.0250914153690511
1005,2.0,1.0,2.0,1.0,1.1375112117285815
1006,2.0,1.0,2.0,1.5,1.2303270204405845
1007,2.0,1.0,2.0,2.0,1.152519166684172
1008,2.0,1.5,0.05,0.05,0.8411001731929046
1009,2.0,1.5,0.05,0.1,0.8061164908393628
1010,2.0,1.5,0.05,0.5,1.1630258759023995
1011,2.0,1.5,0.05,1.0,1.1790586393712803
1012,2.0,1.5,0.05,1.5,1.159695299227652
1013,2.0,1.5,0.05,2.0,1.104397122768353
1014,2.0,1.5,0.1,0.05,0.9024222649871552
1015,2.0,1.5,0.1,0.1,0.8102706683742663
1016,2.0,1.5,0.1,0.5,1.1797148840591014
1017,2.0,1.5,0.1,1.0,1.1828356123404637
1018,2.0,1.5,0.1,1.5,1.159695299227652
1019,2.0,1.5,0.1,2.0,1.104397122768353
1020,2.0,1.5,0.5,0.05,1.0054542794714956
1021,2.0,1.5,0.5,0.1,1.0377813674308989
1022,2.0,1.5,0.5,0.5,1.1161624561398638
1023,2.0,1.5,0.5,1.0,1.1862023647105833
1024,2.0,1.5,0.5,1.5,1.2717446432860506
1025,2.0,1.5,0.5,2.0,1.1718854456034893
1026,2.0,1.5,1.0,0.05,0.9403045321482507
1027,2.0,1.5,1.0,0.1,1.0229640033914498
1028,2.0,1.5,1.0,0.5,0.9479794500656267
1029,2.0,1.5,1.0,1.0,1.097121996022742
1030,2.0,1.5,1.0,1.5,1.2025777735730199
1031,2.0,1.5,1.0,2.0,1.1257379883206118
1032,2.0,1.5,1.5,0.05,0.8748614948130188
1033,2.0,1.5,1.5,0.1,0.8943746714236612
1034,2.0,1.5,1.5,0.5,1.019218047912439
1035,2.0,1.5,1.5,1.0,1.0911073017555377
1036,2.0,1.5,1.5,1.5,1.2025777735730199
1037,2.0,1.5,1.5,2.0,1.1584226907407338
